Dataset,GWAS Type,Error Type,Error Rate,Approach,Epsilon,Retention Ratio
eye,chi2,flipping,0.8,ldp,4,-0.004214963119072657
eye,chi2,flipping,0.8,ldp,4,-0.002449885618535985
eye,chi2,flipping,0.8,ldp,4,-0.010279786961881143
eye,chi2,flipping,0.8,ldp,4,-0.011635054443273729
eye,chi2,flipping,0.8,ldp,4,-0.008034773445732335
eye,chi2,flipping,0.8,ldp,4,-0.011810677906568312
eye,chi2,flipping,0.8,ldp,4,0.0024675713537155586
eye,chi2,flipping,0.8,ldp,5,-0.008781173164734812
eye,chi2,flipping,0.8,ldp,4,-0.010273972602739767
eye,chi2,flipping,0.8,ldp,5,-0.007244467860906156
eye,chi2,flipping,0.8,ldp,5,-0.014049877063575744
eye,chi2,flipping,0.8,ldp,5,-0.010967292095895642
eye,chi2,flipping,0.8,ldp,5,-0.007239880680894872
eye,chi2,flipping,0.8,ldp,5,-0.015843171747393803
eye,chi2,flipping,0.8,ldp,5,-0.01442070570035825
eye,chi2,flipping,0.8,ldp,5,-0.01894374282433975
eye,chi2,flipping,0.9,ldp,3,-0.0024427627167353805
eye,chi2,flipping,0.9,ldp,3,-0.004800003915101936
eye,chi2,flipping,0.9,ldp,3,-0.00376902266368484
eye,chi2,flipping,0.9,ldp,3,-0.014104613966331225
eye,chi2,flipping,0.9,ldp,3,-0.006365752371873756
eye,chi2,flipping,0.9,ldp,4,-0.008671230021046306
eye,chi2,flipping,0.9,ldp,3,-0.0009463206031898874
eye,chi2,flipping,0.9,ldp,4,0.0030255683538631395
eye,chi2,flipping,0.9,ldp,4,0.011320109416008584
eye,chi2,flipping,0.9,ldp,4,-0.009883432488837385
eye,chi2,flipping,0.9,ldp,4,-0.0037469428079179856
eye,chi2,flipping,0.9,ldp,4,-0.0035090897252276765
eye,chi2,flipping,0.9,ldp,4,0.006081596080453777
eye,chi2,flipping,0.9,ldp,4,-0.0053263813928799975
eye,chi2,flipping,0.9,ldp,4,-0.006911500808414628
eye,chi2,flipping,0.9,ldp,5,0.003546715277979562
eye,chi2,flipping,0.9,ldp,4,-0.0005770002431015886
eye,chi2,flipping,0.9,ldp,5,0.0024470127451491352
eye,chi2,flipping,0.9,ldp,5,-0.004853020396879737
eye,chi2,flipping,0.9,ldp,5,-0.004867936195327438
eye,chi2,flipping,0.9,ldp,5,-0.0005431947167905404
eye,chi2,flipping,0.9,ldp,5,-0.009708802532175098
eye,chi2,flipping,0.9,ldp,5,0.009388059988939879
eye,chi2,flipping,1.0,ldp,3,-0.009459230302711674
eye,chi2,flipping,0.9,ldp,5,-0.0076779116080425425
eye,chi2,flipping,1.0,ldp,3,-0.011680146954119563
eye,chi2,flipping,1.0,ldp,3,-0.002342295732374211
eye,chi2,flipping,1.0,ldp,3,-0.014167210084020998
eye,chi2,flipping,1.0,ldp,4,0.0034428549584683
eye,chi2,flipping,1.0,ldp,3,0.00787079847745209
eye,chi2,flipping,1.0,ldp,3,-0.015886672918217437
eye,chi2,flipping,1.0,ldp,4,-0.014192511795251495
eye,chi2,flipping,1.0,ldp,4,-0.001830920821548121
eye,chi2,flipping,1.0,ldp,4,-0.004217952454618201
eye,chi2,flipping,1.0,ldp,4,-0.0049936220952804256
eye,chi2,flipping,1.0,ldp,4,-0.002179209879281996
eye,chi2,flipping,1.0,ldp,4,-0.017170378742116355
eye,chi2,flipping,1.0,ldp,4,-0.0014281550568346901
eye,chi2,flipping,1.0,ldp,4,-0.00464533303754644
eye,chi2,flipping,1.0,ldp,5,-0.0042918677093154445
eye,chi2,flipping,1.0,ldp,4,-0.008497957221821673
eye,chi2,flipping,1.0,ldp,5,-0.004991403693638707
eye,chi2,flipping,1.0,ldp,5,-0.008503133492318793
eye,chi2,flipping,1.0,ldp,5,-0.006207454619725605
eye,chi2,flipping,1.0,ldp,5,-0.0036503066945555718
eye,chi2,flipping,1.0,ldp,5,0.0005095172656202074
eye,chi2,flipping,1.0,ldp,5,0.003629634318438213
eye,chi2,flipping,1.0,ldp,5,-0.008302633749381338
eye,chi2,flipping,0.0,ldp,5,0.926589392342817
eye,chi2,flipping,0.0,ldp,5,0.9241306638566913
eye,chi2,flipping,0.1,ldp,5,-0.002624090803250434
eye,chi2,flipping,0.1,ldp,5,-0.0037235570432715415
eye,chi2,flipping,0.2,ldp,5,0.0003857617192968288
eye,chi2,flipping,0.2,ldp,5,0.000424941785846622
eye,chi2,flipping,0.3,ldp,5,-0.0009346964715943873
eye,chi2,flipping,0.3,ldp,5,-0.002038327119518679
eye,chi2,flipping,0.4,ldp,5,-0.002141119906626243
eye,chi2,flipping,0.4,ldp,5,-0.0041663912009271
eye,chi2,flipping,0.5,ldp,5,-0.00025124139436849546
eye,chi2,flipping,0.5,ldp,5,0.0009436409559279157
eye,chi2,flipping,0.6,ldp,5,-0.004410100300511255
eye,chi2,flipping,0.6,ldp,5,-0.009335075964559958
eye,chi2,flipping,0.7,ldp,5,0.005608465912299243
eye,chi2,flipping,0.7,ldp,5,-0.005211299465854524
eye,chi2,flipping,0.8,ldp,5,-0.009285824294964606
eye,chi2,flipping,0.8,ldp,5,-0.0023314091021969796
eye,chi2,flipping,0.9,ldp,5,-0.004445090415803654
eye,chi2,flipping,0.9,ldp,5,-0.01133217838581202
eye,chi2,flipping,1.0,ldp,5,-0.009289570193206087
eye,chi2,flipping,1.0,ldp,5,-0.003851331642183431
eye,chi2,noise,0.0,ldp,1,0.9216719353705655
eye,chi2,noise,0.0,ldp,1,0.9241306638566913
eye,chi2,noise,0.0,ldp,1,0.9164032314717246
eye,chi2,noise,0.0,ldp,1,0.9234281700035125
eye,chi2,noise,0.0,ldp,1,0.9262381454162276
eye,chi2,noise,0.0,ldp,1,0.9234281700035125
eye,chi2,noise,0.0,ldp,1,0.9188619599578504
eye,chi2,noise,0.0,ldp,1,0.9237794169301019
eye,chi2,noise,0.0,ldp,1,0.9237794169301019
eye,chi2,noise,0.0,ldp,2,0.9230769230769231
eye,chi2,noise,0.0,ldp,1,0.9290481208289427
eye,chi2,noise,0.0,ldp,2,0.9237794169301019
eye,chi2,noise,0.0,ldp,2,0.9206181945907973
eye,chi2,noise,0.0,ldp,2,0.9223744292237442
eye,chi2,noise,0.0,ldp,2,0.9293993677555321
eye,chi2,noise,0.0,ldp,2,0.9258868984896382
eye,chi2,noise,0.0,ldp,2,0.931155602388479
eye,chi2,noise,0.0,ldp,2,0.9293993677555321
eye,chi2,noise,0.0,ldp,2,0.9301018616087109
eye,chi2,noise,0.1,ldp,1,-0.0047700607409056905
eye,chi2,noise,0.1,ldp,1,0.0011034969744144751
eye,chi2,noise,0.1,ldp,1,0.001050801474943186
eye,chi2,noise,0.1,ldp,1,0.0010478336516367426
eye,chi2,noise,0.1,ldp,1,0.0029408825263486094
eye,chi2,noise,0.0,ldp,2,0.9202669476642079
eye,chi2,noise,0.1,ldp,1,-0.0009470328527030336
eye,chi2,noise,0.1,ldp,1,-0.0032652955027384634
eye,chi2,noise,0.1,ldp,1,0.002073497133793789
eye,chi2,noise,0.1,ldp,1,-0.003192345484698489
eye,chi2,noise,0.1,ldp,2,-0.0005386084316700845
eye,chi2,noise,0.1,ldp,1,0.0032047089893501024
eye,chi2,noise,0.1,ldp,2,0.0014369598963653862
eye,chi2,noise,0.1,ldp,2,0.0007805988895540628
eye,chi2,noise,0.1,ldp,2,-0.00045118796808241157
eye,chi2,noise,0.1,ldp,2,5.500111008338582e-05
eye,chi2,noise,0.1,ldp,2,0.0010797005461935516
eye,chi2,noise,0.1,ldp,2,0.005312190548886431
eye,chi2,noise,0.1,ldp,2,0.004294378397965759
eye,chi2,noise,0.1,ldp,2,0.0029896831425980652
eye,chi2,noise,0.2,ldp,1,0.0008416191745722612
eye,chi2,noise,0.2,ldp,1,-0.0033705444565035325
eye,chi2,noise,0.2,ldp,1,-0.0018856413953746154
eye,chi2,noise,0.2,ldp,1,-0.00238139983699015
eye,chi2,noise,0.2,ldp,1,0.00213208849577029
eye,chi2,noise,0.1,ldp,2,-0.0013268826699822656
eye,chi2,noise,0.2,ldp,1,0.002750370396439772
eye,chi2,noise,0.2,ldp,1,-0.006218665197198048
eye,chi2,noise,0.2,ldp,1,0.000889609097457833
eye,chi2,noise,0.2,ldp,1,0.0004002420774495974
eye,chi2,noise,0.2,ldp,1,0.002023066097733728
eye,chi2,noise,0.2,ldp,2,-0.000542634208408943
eye,chi2,noise,0.2,ldp,2,-0.0008131396254806855
eye,chi2,noise,0.2,ldp,2,-0.0020754485268670297
eye,chi2,noise,0.2,ldp,2,-0.002758112876972141
eye,chi2,noise,0.2,ldp,2,0.004077061747261634
eye,chi2,noise,0.2,ldp,2,0.004371006069100347
eye,chi2,noise,0.2,ldp,2,0.004860297109958056
eye,chi2,noise,0.2,ldp,2,0.006375093566229562
eye,chi2,noise,0.2,ldp,2,0.008736985155433197
eye,chi2,noise,0.3,ldp,1,-0.003954420912725132
eye,chi2,noise,0.3,ldp,1,-0.001787984207761495
eye,chi2,noise,0.3,ldp,1,-0.0050859660591395794
eye,chi2,noise,0.3,ldp,1,-0.0013114645022842542
eye,chi2,noise,0.3,ldp,1,0.00113059750852329
eye,chi2,noise,0.2,ldp,2,-0.0005154484238116819
eye,chi2,noise,0.3,ldp,1,-0.006475619511508102
eye,chi2,noise,0.3,ldp,1,0.000585298443167237
eye,chi2,noise,0.3,ldp,1,-0.005535328799330608
eye,chi2,noise,0.3,ldp,1,-0.0038701724324322617
eye,chi2,noise,0.3,ldp,1,0.0029628646693807825
eye,chi2,noise,0.3,ldp,2,-0.005354832887097261
eye,chi2,noise,0.3,ldp,2,-0.0034790891316892614
eye,chi2,noise,0.3,ldp,2,-0.00448935331690703
eye,chi2,noise,0.3,ldp,2,-0.003138767257194197
eye,chi2,noise,0.3,ldp,2,0.003900736547084671
eye,chi2,noise,0.3,ldp,2,-0.0007993185191593755
eye,chi2,noise,0.3,ldp,2,0.0035060130259448874
eye,chi2,noise,0.3,ldp,2,-0.0017479297682014838
eye,chi2,noise,0.3,ldp,2,0.0008973277322175122
eye,chi2,noise,0.4,ldp,1,-0.0053687974938219085
eye,chi2,noise,0.4,ldp,1,-0.00040690366663498345
eye,chi2,noise,0.4,ldp,1,-0.00489154342147291
eye,chi2,noise,0.4,ldp,1,-0.0007820116956198664
eye,chi2,noise,0.4,ldp,1,0.00300915035856697
eye,chi2,noise,0.3,ldp,2,-0.004268731710181162
eye,chi2,noise,0.4,ldp,1,-0.002539939335895247
eye,chi2,noise,0.4,ldp,1,-0.004315763219872815
eye,chi2,noise,0.4,ldp,1,0.000902749178718909
eye,chi2,noise,0.4,ldp,1,0.0025273576220293803
eye,chi2,noise,0.4,ldp,1,0.006148615062880114
eye,chi2,noise,0.4,ldp,2,0.0013306298314536003
eye,chi2,noise,0.4,ldp,2,-0.0020854924603429525
eye,chi2,noise,0.4,ldp,2,-0.0022216210455555663
eye,chi2,noise,0.4,ldp,2,-0.002116566529466346
eye,chi2,noise,0.4,ldp,2,0.004028692302484371
eye,chi2,noise,0.4,ldp,2,0.0011276362079343238
eye,chi2,noise,0.4,ldp,2,0.006773394810225319
eye,chi2,noise,0.4,ldp,2,0.0049418419139792835
eye,chi2,noise,0.4,ldp,2,0.009193447549611933
eye,chi2,noise,0.5,ldp,1,-0.0017024559213280055
eye,chi2,noise,0.5,ldp,1,-0.0029121376997289783
eye,chi2,noise,0.5,ldp,1,-0.003596768528275396
eye,chi2,noise,0.5,ldp,1,-0.004031529829728209
eye,chi2,noise,0.5,ldp,1,-0.0012795850802262976
eye,chi2,noise,0.4,ldp,2,-0.006777282791153638
eye,chi2,noise,0.5,ldp,1,-0.00012265609561934454
eye,chi2,noise,0.5,ldp,1,-0.011056786414755604
eye,chi2,noise,0.5,ldp,1,0.0027488932672623534
eye,chi2,noise,0.5,ldp,1,-0.004589377396139183
eye,chi2,noise,0.5,ldp,2,-0.007135842880523713
eye,chi2,noise,0.5,ldp,1,-0.0013064891001353107
eye,chi2,noise,0.5,ldp,2,-0.004447533424507988
eye,chi2,noise,0.5,ldp,2,-0.006094812550218598
eye,chi2,noise,0.5,ldp,2,-0.007608755763812591
eye,chi2,noise,0.5,ldp,2,-0.00010417834375864299
eye,chi2,noise,0.5,ldp,2,-0.0028684663172287017
eye,chi2,noise,0.5,ldp,2,0.0020775882040818816
eye,chi2,noise,0.5,ldp,2,-0.00023663109800753368
eye,chi2,noise,0.5,ldp,2,7.73341234995284e-05
eye,chi2,noise,0.6,ldp,1,-0.010096693589290884
eye,chi2,noise,0.6,ldp,1,-0.005216451150504842
eye,chi2,noise,0.6,ldp,1,-0.011136737584489853
eye,chi2,noise,0.6,ldp,1,-0.006965654410984401
eye,chi2,noise,0.6,ldp,1,-0.0010230010805876155
eye,chi2,noise,0.5,ldp,2,-0.0072008634945903705
eye,chi2,noise,0.6,ldp,1,-0.0034829870212809144
eye,chi2,noise,0.6,ldp,1,-0.0024717206881511578
eye,chi2,noise,0.6,ldp,1,-0.003777401251716328
eye,chi2,noise,0.6,ldp,1,-0.005137780522127433
eye,chi2,noise,0.6,ldp,2,-0.007878490935815718
eye,chi2,noise,0.6,ldp,1,-0.0010155734385731696
eye,chi2,noise,0.6,ldp,2,-0.003991283706840765
eye,chi2,noise,0.6,ldp,2,-0.007407283116209085
eye,chi2,noise,0.6,ldp,2,-0.007776455271573113
eye,chi2,noise,0.6,ldp,2,0.00010000469820725666
eye,chi2,noise,0.6,ldp,2,-0.002833184756979912
eye,chi2,noise,0.6,ldp,2,0.0004549654458039232
eye,chi2,noise,0.6,ldp,2,0.004731139808615614
eye,chi2,noise,0.6,ldp,2,-0.003137140192163823
eye,chi2,noise,0.7,ldp,1,-0.00655147520578625
eye,chi2,noise,0.7,ldp,1,-0.0047909047707597185
eye,chi2,noise,0.7,ldp,1,-0.010345350758899197
eye,chi2,noise,0.7,ldp,1,-0.005026545215908618
eye,chi2,noise,0.7,ldp,1,-0.0022140367922149906
eye,chi2,noise,0.6,ldp,2,-0.008192989900828507
eye,chi2,noise,0.7,ldp,1,-0.004895391083001743
eye,chi2,noise,0.7,ldp,1,-0.008233741775704573
eye,chi2,noise,0.7,ldp,1,-0.005740745807722658
eye,chi2,noise,0.7,ldp,1,-0.005745982545214079
eye,chi2,noise,0.7,ldp,1,-0.0010735104613028845
eye,chi2,noise,0.7,ldp,2,-0.007998679117209972
eye,chi2,noise,0.7,ldp,2,-0.005388243456256325
eye,chi2,noise,0.7,ldp,2,-0.006999263076743811
eye,chi2,noise,0.7,ldp,2,-0.00573323220938049
eye,chi2,noise,0.7,ldp,2,0.0015434173620191283
eye,chi2,noise,0.7,ldp,2,-0.004699809100965013
eye,chi2,noise,0.7,ldp,2,-0.0002777388946118009
eye,chi2,noise,0.7,ldp,2,-0.0011760007656281823
eye,chi2,noise,0.7,ldp,2,-0.0007900462471662761
eye,chi2,noise,0.8,ldp,1,-0.005825558782458273
eye,chi2,noise,0.8,ldp,1,-0.005796504538806424
eye,chi2,noise,0.8,ldp,1,-0.00817559258272138
eye,chi2,noise,0.8,ldp,1,-0.007933560298848952
eye,chi2,noise,0.8,ldp,1,-0.0006559618057484506
eye,chi2,noise,0.7,ldp,2,-0.005833866879529581
eye,chi2,noise,0.8,ldp,1,-0.0025802989066724402
eye,chi2,noise,0.8,ldp,1,-0.012119126205184738
eye,chi2,noise,0.8,ldp,1,-0.0054606098138250125
eye,chi2,noise,0.8,ldp,1,-0.004111588829756263
eye,chi2,noise,0.8,ldp,1,-0.001058215015098063
eye,chi2,noise,0.8,ldp,2,-0.00702941276711766
eye,chi2,noise,0.8,ldp,2,-0.006105385905520566
eye,chi2,noise,0.8,ldp,2,-0.005168247589087516
eye,chi2,noise,0.8,ldp,2,-0.007240740882223373
eye,chi2,noise,0.8,ldp,2,-0.00037466857588130953
eye,chi2,noise,0.8,ldp,2,-0.0008281042989841669
eye,chi2,noise,0.8,ldp,2,0.0018246320739021549
eye,chi2,noise,0.8,ldp,2,0.003185343975112054
eye,chi2,noise,0.8,ldp,2,-0.0046855855312846195
eye,chi2,noise,0.9,ldp,1,-0.005756817675308001
eye,chi2,noise,0.9,ldp,1,-0.007788742293891926
eye,chi2,noise,0.9,ldp,1,-0.01305908903975217
eye,chi2,noise,0.9,ldp,1,-0.007748924376126953
eye,chi2,noise,0.9,ldp,1,-0.003511721534277923
eye,chi2,noise,0.9,ldp,1,-0.004991766369764283
eye,chi2,noise,0.8,ldp,2,-0.006001875537130608
eye,chi2,noise,0.9,ldp,1,-0.009207663613503336
eye,chi2,noise,0.9,ldp,1,-0.0029438068238747395
eye,chi2,noise,0.9,ldp,1,-0.007992802335464844
eye,chi2,noise,0.9,ldp,1,-0.001979021267917269
eye,chi2,noise,0.9,ldp,2,-0.006460064682523359
eye,chi2,noise,0.9,ldp,2,-0.00628976880699228
eye,chi2,noise,0.9,ldp,2,-0.00998318912394458
eye,chi2,noise,0.9,ldp,2,-0.004911847791054025
eye,chi2,noise,0.9,ldp,2,-0.0019470931279165216
eye,chi2,noise,0.9,ldp,2,-0.0011864540069017604
eye,chi2,noise,0.9,ldp,2,0.0017250542245620393
eye,chi2,noise,0.9,ldp,2,0.0010789928487262568
eye,chi2,noise,0.9,ldp,2,-0.0030339826570530137
eye,chi2,noise,1.0,ldp,1,-0.00803696005493404
eye,chi2,noise,1.0,ldp,1,-0.0069038189019293705
eye,chi2,noise,1.0,ldp,1,-0.01046135940445203
eye,chi2,noise,1.0,ldp,1,-0.007606312755108147
eye,chi2,noise,1.0,ldp,1,-0.0017754709233799293
eye,chi2,noise,1.0,ldp,1,-0.007196512576477354
eye,chi2,noise,0.9,ldp,2,-0.008403338719269127
eye,chi2,noise,1.0,ldp,1,-0.012350683138087182
eye,chi2,noise,1.0,ldp,1,-0.00745471206939019
eye,chi2,noise,1.0,ldp,1,-0.0039338389769866255
eye,chi2,noise,1.0,ldp,1,-0.0006675379616059018
eye,chi2,noise,1.0,ldp,2,-0.004736452974338334
eye,chi2,noise,1.0,ldp,2,-0.00523540085123575
eye,chi2,noise,1.0,ldp,2,-0.008997344055578393
eye,chi2,noise,1.0,ldp,2,-0.0012173723325735741
eye,chi2,noise,1.0,ldp,2,-0.003990537716911935
eye,chi2,noise,1.0,ldp,2,-0.007703931234363082
eye,chi2,noise,1.0,ldp,2,0.004343427778947584
eye,chi2,noise,1.0,ldp,2,0.0012982865528506915
eye,chi2,noise,1.0,ldp,2,-0.002035550955969412
eye,chi2,noise,1.0,ldp,2,-0.009208640039227944
eye,chi2,noise,0.0,ldp,3,0.9251844046364595
eye,chi2,noise,0.0,ldp,3,0.9188619599578504
eye,chi2,noise,0.0,ldp,3,0.9258868984896382
eye,chi2,noise,0.0,ldp,3,0.9209694415173867
eye,chi2,noise,0.0,ldp,3,0.9258868984896382
eye,chi2,noise,0.0,ldp,3,0.9255356515630488
eye,chi2,noise,0.0,ldp,3,0.926589392342817
eye,chi2,noise,0.0,ldp,3,0.9241306638566913
eye,chi2,noise,0.0,ldp,3,0.9248331577098701
eye,chi2,noise,0.0,ldp,3,0.9262381454162276
eye,chi2,noise,0.0,ldp,4,0.9202669476642079
eye,chi2,noise,0.0,ldp,4,0.9272918861959958
eye,chi2,noise,0.0,ldp,4,0.9276431331225852
eye,chi2,noise,0.0,ldp,4,0.9223744292237442
eye,chi2,noise,0.0,ldp,4,0.9227256761503336
eye,chi2,noise,0.0,ldp,4,0.9202669476642079
eye,chi2,noise,0.0,ldp,4,0.9220231822971549
eye,chi2,noise,0.0,ldp,4,0.9269406392694064
eye,chi2,noise,0.0,ldp,4,0.9297506146821215
eye,chi2,noise,0.0,ldp,4,0.9269406392694064
eye,chi2,noise,0.0,ldp,5,0.9227256761503336
eye,chi2,noise,0.0,ldp,5,0.9220231822971549
eye,chi2,noise,0.1,ldp,3,0.0031396762019546554
eye,chi2,noise,0.0,ldp,5,0.9248331577098701
eye,chi2,noise,0.1,ldp,3,-0.004959860571523422
eye,chi2,noise,0.1,ldp,3,-0.005829757540993574
eye,chi2,noise,0.1,ldp,3,-0.002529590115925129
eye,chi2,noise,0.1,ldp,3,0.004318271038657895
eye,chi2,noise,0.1,ldp,3,0.0006560367957936242
eye,chi2,noise,0.1,ldp,3,0.0014127706344033708
eye,chi2,noise,0.1,ldp,3,0.0037709978322854054
eye,chi2,noise,0.1,ldp,3,-0.0012882143217921582
eye,chi2,noise,0.1,ldp,3,0.003310057702586855
eye,chi2,noise,0.1,ldp,4,-0.004230784027302148
eye,chi2,noise,0.1,ldp,4,0.0005108835574733073
eye,chi2,noise,0.0,ldp,5,0.9258868984896382
eye,chi2,noise,0.1,ldp,4,0.00568247527027943
eye,chi2,noise,0.1,ldp,4,-0.001768050987337566
eye,chi2,noise,0.1,ldp,4,0.0018813489735526323
eye,chi2,noise,0.1,ldp,4,-0.0038755325468738944
eye,chi2,noise,0.1,ldp,4,-0.004428005037937499
eye,chi2,noise,0.1,ldp,4,-0.0011596245828363605
eye,chi2,noise,0.1,ldp,4,0.0029369361905906555
eye,chi2,noise,0.1,ldp,4,0.0014053244723466474
eye,chi2,noise,0.1,ldp,5,-0.0007571734538880381
eye,chi2,noise,0.1,ldp,5,0.0054105930693806314
eye,chi2,noise,0.2,ldp,3,0.0017347922333587062
eye,chi2,noise,0.1,ldp,5,0.0064723961738907265
eye,chi2,noise,0.2,ldp,3,-0.00297932510568355
eye,chi2,noise,0.2,ldp,3,-0.00038491276619856407
eye,chi2,noise,0.2,ldp,3,-0.005187355413804884
eye,chi2,noise,0.2,ldp,3,-0.0028600302572905356
eye,chi2,noise,0.2,ldp,3,-0.0036039001361557466
eye,chi2,noise,0.2,ldp,3,0.001091690003706569
eye,chi2,noise,0.2,ldp,3,-0.001629650577755215
eye,chi2,noise,0.2,ldp,3,-0.003099127658932832
eye,chi2,noise,0.2,ldp,3,0.001195555978408147
eye,chi2,noise,0.2,ldp,4,0.001988417683550292
eye,chi2,noise,0.2,ldp,4,-0.0008822371413681473
eye,chi2,noise,0.1,ldp,5,0.006743402164933854
eye,chi2,noise,0.2,ldp,4,0.0021138072525438423
eye,chi2,noise,0.2,ldp,4,-0.0016884486480815974
eye,chi2,noise,0.2,ldp,4,-0.004722933281347097
eye,chi2,noise,0.2,ldp,4,-0.00669798583035075
eye,chi2,noise,0.2,ldp,4,-0.0059091030716480475
eye,chi2,noise,0.2,ldp,4,-0.002442673910762916
eye,chi2,noise,0.2,ldp,4,0.0030160198252559
eye,chi2,noise,0.2,ldp,4,0.001661648488232248
eye,chi2,noise,0.2,ldp,5,-0.0018208776586143838
eye,chi2,noise,0.2,ldp,5,-0.006129310371466801
eye,chi2,noise,0.3,ldp,3,0.0031142083247401864
eye,chi2,noise,0.2,ldp,5,-0.000294053339318201
eye,chi2,noise,0.3,ldp,3,-0.0015723934478751866
eye,chi2,noise,0.3,ldp,3,-0.003163160635312523
eye,chi2,noise,0.3,ldp,3,-0.003413579213116802
eye,chi2,noise,0.3,ldp,3,0.0025728329790409843
eye,chi2,noise,0.3,ldp,3,0.00146520146520146
eye,chi2,noise,0.3,ldp,3,-0.002111572168153386
eye,chi2,noise,0.3,ldp,3,-0.0012056387130836566
eye,chi2,noise,0.3,ldp,3,-0.0007193925658526279
eye,chi2,noise,0.3,ldp,3,0.004958845062580153
eye,chi2,noise,0.3,ldp,4,-0.0025242954945098317
eye,chi2,noise,0.3,ldp,4,0.01095253034367838
eye,chi2,noise,0.2,ldp,5,0.0032765151805649317
eye,chi2,noise,0.3,ldp,4,0.0006855951405049243
eye,chi2,noise,0.3,ldp,4,0.0007326381789680703
eye,chi2,noise,0.3,ldp,4,0.004815228389139614
eye,chi2,noise,0.3,ldp,4,-0.0003929109375202522
eye,chi2,noise,0.3,ldp,4,0.0017560966726458682
eye,chi2,noise,0.3,ldp,4,0.006280780667678232
eye,chi2,noise,0.3,ldp,4,0.0035033261788677272
eye,chi2,noise,0.3,ldp,4,-0.003250644501053057
eye,chi2,noise,0.3,ldp,5,0.002065817548605464
eye,chi2,noise,0.3,ldp,5,-0.0077575025816446486
eye,chi2,noise,0.4,ldp,3,-0.0008447900494515936
eye,chi2,noise,0.3,ldp,5,-0.0035163568532367018
eye,chi2,noise,0.4,ldp,3,-0.004214963119072768
eye,chi2,noise,0.4,ldp,3,-0.0006027388160612102
eye,chi2,noise,0.4,ldp,3,-0.0019420555876588086
eye,chi2,noise,0.4,ldp,3,0.0016319997575453549
eye,chi2,noise,0.4,ldp,3,0.002358568229715474
eye,chi2,noise,0.4,ldp,3,-0.007526331630091421
eye,chi2,noise,0.4,ldp,3,-0.0037781124927729337
eye,chi2,noise,0.4,ldp,3,0.001262663232507455
eye,chi2,noise,0.4,ldp,3,1.3835427931097044e-06
eye,chi2,noise,0.4,ldp,4,-0.006570431783746833
eye,chi2,noise,0.4,ldp,4,0.003937216903364904
eye,chi2,noise,0.4,ldp,4,0.0015234861791395549
eye,chi2,noise,0.3,ldp,5,-0.002332387647218437
eye,chi2,noise,0.4,ldp,4,-0.00015962624974996675
eye,chi2,noise,0.4,ldp,4,0.0008481117321488263
eye,chi2,noise,0.4,ldp,4,-0.006698422432624529
eye,chi2,noise,0.4,ldp,4,-0.004285696744368184
eye,chi2,noise,0.4,ldp,4,-0.0006812218827354499
eye,chi2,noise,0.4,ldp,4,0.004321950819293985
eye,chi2,noise,0.4,ldp,4,0.001026695561868407
eye,chi2,noise,0.4,ldp,5,0.0001916206768394213
eye,chi2,noise,0.4,ldp,5,-0.0019076045131618535
eye,chi2,noise,0.5,ldp,3,-0.0036744628541988122
eye,chi2,noise,0.4,ldp,5,-0.00024176736505499008
eye,chi2,noise,0.5,ldp,3,-0.004803263707373273
eye,chi2,noise,0.5,ldp,3,-0.00018258184340802508
eye,chi2,noise,0.5,ldp,3,-0.007024786476841349
eye,chi2,noise,0.5,ldp,3,-0.0009388839885666744
eye,chi2,noise,0.5,ldp,3,-0.0024746326820590525
eye,chi2,noise,0.5,ldp,3,-0.003359605712286662
eye,chi2,noise,0.5,ldp,3,-0.0007567226925008219
eye,chi2,noise,0.5,ldp,3,-0.0022409584183264997
eye,chi2,noise,0.5,ldp,3,-0.0006370728091512623
eye,chi2,noise,0.5,ldp,4,-0.003436438533820363
eye,chi2,noise,0.5,ldp,4,0.00026600583961056135
eye,chi2,noise,0.5,ldp,4,-0.0001178894251672169
eye,chi2,noise,0.4,ldp,5,0.0019140741609420253
eye,chi2,noise,0.5,ldp,4,-0.007197059957418261
eye,chi2,noise,0.5,ldp,4,-0.003027399793662955
eye,chi2,noise,0.5,ldp,4,-0.00930454151695459
eye,chi2,noise,0.5,ldp,4,-0.005568388909180877
eye,chi2,noise,0.5,ldp,4,0.0025640571638104737
eye,chi2,noise,0.5,ldp,4,-0.0016408909243427194
eye,chi2,noise,0.5,ldp,4,0.0006157792952573571
eye,chi2,noise,0.5,ldp,5,-0.0028859770811753283
eye,chi2,noise,0.5,ldp,5,-0.0051966139182745286
eye,chi2,noise,0.6,ldp,3,-0.005593700734646823
eye,chi2,noise,0.5,ldp,5,0.00024579288346138206
eye,chi2,noise,0.6,ldp,3,-0.008273396681924283
eye,chi2,noise,0.6,ldp,3,-0.000602655289056675
eye,chi2,noise,0.6,ldp,3,-0.011928496758961127
eye,chi2,noise,0.6,ldp,3,0.0020773746801143744
eye,chi2,noise,0.6,ldp,3,-0.0016877196882437717
eye,chi2,noise,0.6,ldp,3,-0.0041673713563732395
eye,chi2,noise,0.6,ldp,3,0.0017361134451390203
eye,chi2,noise,0.6,ldp,3,0.0005209323014735423
eye,chi2,noise,0.6,ldp,3,-0.0030625211446428935
eye,chi2,noise,0.6,ldp,4,0.0041264553598925335
eye,chi2,noise,0.6,ldp,4,-6.307682979744822e-05
